Encoded SMILES,log P
[Li]<-n1cccc2cnc(C)cc21,1.93822
[Li]<-N=C(CC)ON1CCC(C)C1,1.64707
[Li]<-n1ccc(-c2cc[nH]c2)cc1,2.0766999999999998
[Li]<-NCC(=C)c1ccccc1,1.6585
[Li]<-NC(C)c1ccccc1C=C,2.3493
[Li]<-n1ccc(C(=O)N(C)C)cc1,0.7834000000000001
[Li]<-n1cccc(C2COCN2)c1,0.7
[Li]<-n1ccn(Cc2ccsc2)c1,1.9929
[Li]<-n1c[nH]c2cc(I)c(I)cc21,2.7721
[Li]<-O=C(OC)c1ccccc1C,1.78162
[Li]<-N(=C(C)OC)c1ccccc1,2.3829
[Be]=C(C)Nc1ccccc1OC,2.1657900000000003
[Li]<-N=C(OC)C(C)=CC(=O)OC,0.7293700000000001
[Li]<-n1ccc(-n2cccc2)cc1,1.8723
[Be]=C1CCC(C)(C)N1CCCC,2.6996900000000013
[Li]<-Nc1cnccc1C(=O)OC,0.4504
[Li]<-S=c1[nH]ccn1CCC(=O)O,1.02039
[Li]<-O=C(SC=C)c1ccccc1,2.703500000000001
[Li]<-S=C1SC(=C)C=C(SCC)S1,3.8595000000000015
[Li]<-NCC(=O)Nc1ccccc1,0.5837999999999995
[Be]=C(C)Nc1ccc(OC)cc1,2.1657900000000003
[Li]<-S=C(NN=C(C)OC)C(=C)C,1.4593
[Li]<-n1c(C(O)O)nnn1C(C)C,-0.7628
[Li]<-N(C)c1ccc(C(C)C)cc1,2.851700000000001
[Li]<-OC(COC)c1ccccc1,1.3663999999999998
[Li]<-S=C(N)NCCC(=C)OCC,0.7599
[Be]=C1N(C)C=CN1CC(C)(C)C,1.74739
[Li]<-n1nn(CC)c2ccccc21,1.4512
[Li]<-N(Cc1ccccc1)C(C)O,1.1145
[Li]<-n1cn(C(C)(O)O)cc1CO,-1.0098000000000005
[Li]<-S1CC(N)Nc2ccccc21,1.489
[Li]<-N(Cc1ccncc1)=C(C)C,2.0624
[Li]<-NCC(C)NC,-0.447
[Li]<-N(C)=C(C)O,0.5926
[Li]<-OC(C)(C)C,0.7771999999999999
[Li]<-[N-]=[N+]=C,-0.0832
[Li]<-N(O)CC(C)C,0.6212
[Li]<-N(=O)CN(C)C,0.2718999999999999
[Be]=C=CC,0.87249
[Be]=C=CC(C)(C)N,0.5898900000000001
[Li]<-N#CCC(=O)O,-0.01532
[Li]<-N(C)=CC(C)=O,0.276
[Li]<-N1(C)CC1,-0.0682
[Li]<-N#CC(=C)C,1.08608
[Li]<-N#CCN,-0.53132
[Li]<-O=CC(C)=O,-0.2257
[Be]=CNC(=C)C,0.6551899999999999
[Li]<-S=C1CNCS1,0.6076999999999999
[Be]=C=NN(C)C,-0.0824
[Li]<-SCC,0.9361
[Be]=C1CCCO1,0.83559
[Be]=C=NCN,-0.6428
[Be]=C1NC(C)=CS1,1.18039
[Li]<-NC(C)SCC,1.0442
[Be]=C=NC,0.0708
[Li]<-n1ccn(O)c1,0.1204
[Li]<-S=C(C)OC,0.9801
[Li]<-OCC(F)(F)F,0.5410000000000001
[Li]<-NCC(C)(C)O,-0.2839999999999999
[Li]<-o1ccc(C)c1,1.58802
[Li]<-S(OC)C(C)C,1.6894
[Li]<-N#CC1(C)CC1,1.31008
[Li]<-NCC(C)(C)C,0.9912
[Li]<-S(C)C(C)C,1.7578
[Li]<-NCC(=C)CO,-0.5064000000000001
[Li]<-NC(N)([SeH])[SeH],-2.6833
[Be]=C1CNCN1,-0.8245100000000001
[Li]<-[O-][N+](C)=CC=C,0.3833
[Li]<-N(C)=C(C)CC,1.4871
[Li]<-N(C)(C)C(C)O,-0.1137000000000001
[Li]<-O=CC(=C)CO,-0.2662
[Be]=C=NC(C)(C)C,1.2395
[Be]=C(N)OCC,-0.0221099999999999
[Li]<-OCCO,-1.029
[Li]<-N#CCl,0.70628
[Li]<-S=CC(N)=O,-0.5286000000000002
[Be]=C(F)F,0.92169
[Li]<-NOC,-0.4935
[Be]=C=NCC(C)=O,0.03
[Li]<-N=C(F)F,0.8601700000000001
[Li]<-S(CC)C(C)C,2.1479
[Li]<-N(CC)C(C)F,0.9114
[Li]<-S1CC(=O)C1,0.3023
[Li]<-N=C(C=C)ON,0.0399700000000001
[Li]<-N(=O)CC,0.7727
[Li]<-NC(C)NCC,-0.0993999999999998
[Li]<-N#CC(C)N,-0.1428199999999998
[Li]<-P(C)(C)N=CN,0.6299
[Be]=C(C#N)OCC,0.58527
[Li]<-[N-]=[N+]=C(C)C,0.6970000000000001
[Li]<-OCC(C)(C)C,1.0248
[Li]<-O=C(O)C(=N)N,-0.99303
[Be]=C1OC=CN1C,0.41589
[Li]<-N(C)CC=C,0.3918
[Li]<-N=C(CC)CO,0.4084699999999999
[Li]<-N(O)=CC(C)=O,0.0354
[Li]<-N#CCO,-0.49772
[Li]<-N(C)=CC(C)C,1.343
[Li]<-N(C)=C(C)OC,0.681
[Be]=C1CCOC1,0.48799
[Li]<-N#CC,0.52988
[Li]<-N=C(CC)SC,1.73667
[Li]<-O=CP(C)C,0.9181
[Be]=C1C=CC=CN1,0.6982900000000001
[Li]<-N#CCC(C)=O,0.48908
[Li]<-O=C(O)CN,-0.9703
[Li]<-OCC(C)(C)O,-0.2503999999999999
[Be]=C(C#N)OC,0.19517
[Li]<-O(C)C(C)(O)O,-0.7089
[Li]<-NCCC(=C)C,0.9113
[Li]<-P(S)(C=C)SC,2.7346000000000004
[Li]<-N=CC,0.65587
[Li]<-N(C)CCCC,1.0059
[Li]<-S=C(N)N(C)C,-0.2083999999999995
[Li]<-NC(C)(C)CC,1.1337
[Li]<-NCCC(=O)O,-0.5802
[Li]<-N#CC(C)=NC,0.6006800000000001
[Li]<-OC(C)N,-0.7166
[Li]<-O=CCOC,-0.1682999999999999
[Li]<-[O-][S+](CC)CC,0.7749
[Li]<-[Se](C)C(C)(C)C,1.9571
[Li]<-S(C)CCC,1.7594
[Li]<-O=C(O)N(C)C,0.226
[Li]<-N(C)CCC,0.6157999999999999
[Li]<-S=C(F)F,1.2103000000000002
[Li]<-S=C(CC)OC,1.3702
[Li]<-n1ncoc1Br,0.8321
[Be]=C1OCCC1P,0.6891899999999999
[Li]<-N=C(CC)OB,-0.06163
[Li]<-S=C(N)NCC,-0.1604999999999999
[Li]<-N(C)=CC=CC,1.2631
[Li]<-S1CCC1=O,0.6499
[Li]<-N1CCCC1=O,-0.1036
[Li]<-O=C(C)F,0.5024
[Be]=C=CC(=O)OC,0.02559
[Li]<-NCC(F)F,0.2101999999999999
[Be]=C(Br)NC,0.5969899999999999
[Li]<-S=C(NN)SC,0.0976
[Li]<-[O-][S+](C)CC,0.3848
[Be]=C(NC)N(C)C,-0.2363100000000002
[Li]<-O=C(C)NC=N,-0.2704300000000001
[Li]<-N(C)=CCOC,0.3334
[Li]<-S=C1NCS1,0.5651999999999999
[Be]=C1CCOC1I,1.24909
[Li]<-N1CC1C(C)C,0.6142000000000001
[Be]=C1NC(N)=CO1,-0.6399100000000002
[Li]<-S=CC=CC,1.5622
[Li]<-S(CC)CS,1.6268
[Li]<-S=C(C)CC,1.7862
[Li]<-[N-]=[N+]=CCOC,-0.0665999999999999
[Be]=C(C)NC(C)O,-0.02701
[Li]<-N(C)CC#C,-0.161
[Li]<-S(C)(=O)C(C)N,-0.3303999999999998
[Li]<-OCC,-0.0014
[Be]=C=NOC(=C)C,0.9062
[Li]<-N(CC)CCI,1.0309
[Li]<-n1ncn(C)n1,-0.7899000000000003
[Li]<-N=C(C)SC,1.34657
[Li]<-S=CNCC,0.5531000000000001
[Li]<-NCCOCC,-0.0183999999999998
[Li]<-S=C(C)NCC,0.9432
[Li]<-N=CCO,-0.37173
[Li]<-O=C1CNCN1,-1.3367
[Li]<-n1csc(N)c1,0.7253000000000002
[Li]<-NC(=C)C,0.4787
[Li]<-O(C)CC,0.6527000000000001
[Li]<-S=C(C)OCC,1.3702
[Li]<-OC(C)O,-0.6829999999999999
[Be]=C(I)I,1.85269
[Li]<-N=C(C)C#N,0.54965
[Be]=C(C)NCCO,-0.37301
[Li]<-N#COC,0.1138799999999999
[Li]<-S=NC(C)(C)C,1.5154
[Li]<-O=CC(C)NC,-0.2068000000000003
[Li]<-N(CC)C(C)C,1.0043
[Li]<-NCC(C)O,-0.6741000000000001
[Li]<-N#CC#C,0.14318
[Li]<-S(C)CC(=C)C,1.9255
[Li]<-S1CCC(C)C1,1.7594
[Be]=C=NCC=C,0.627
[Li]<-S=C(C)NC,0.5531000000000001
[Be]=C1SC=CN1C,1.13249
[Be]=C(F)NC,0.1715899999999999
[Li]<-N=C(CC)ON,0.2639700000000001
[Li]<-NC(C)(O)O,-1.3966
[Li]<-S=C(CC)CC,2.1763000000000003
[Li]<-O=CC,0.2052
[Li]<-S=C(N)OCC,0.2665000000000002
[Li]<-N(=C)N(C)C,0.1635999999999999
[Li]<-N#CC(C)NC,0.1178799999999999
[Li]<-P1(C)C(C)C1C,1.8887
[Li]<-S(O)OC,0.754
[Li]<-N=CC(C)(C)C,1.68207
[Be]=C(C=CC)OC,1.24769
[Li]<-O=C(C)OC,0.1793
[Li]<-S(C)CCC=C,1.9255
[Be]=C1NC=C(N)N1,-1.0669100000000002
[Li]<-N(C)=C(F)F,0.9112
[Li]<-n1[nH]cnc1N,-0.6131000000000002
[Li]<-S=C(N)C=C,0.4585000000000001
[Li]<-S=C1CSCS1,1.7513
[Li]<-S=C(NC)SC,0.8536999999999999
[Li]<-N=CC(C)CO,0.26437
[Li]<-[nH]1nccc1N,-0.0081000000000001
[Li]<-S(C)CP,1.182
[Li]<-N#CC(=O)OC,-0.3170200000000001
[Li]<-OCC(=O)OC,-0.8483000000000003
[Li]<-N#CC(C)(C)N,0.24728
[Li]<-S=C(N)C(=C)C,0.8486
[Li]<-N=C(C)CO,0.0183699999999999
[Li]<-N(=C)C,0.3168
[Li]<-N=C(C)CC,1.43607
[Li]<-NC(C)C(C)=O,-0.0774
[Li]<-O=CCC,0.5952999999999999
[Li]<-N#CCOCC,0.5464800000000001
[Li]<-NCC1CC1,0.3551000000000002
[Li]<-O=CC(C)N,-0.4675
[Li]<-N(C)=CC=C,0.873
[Li]<-[O-][N+](C)=N,0.1574699999999999
[Li]<-S(C)CC(C)=O,0.9384
[Li]<-n1cc[nH]c1N,-0.0081000000000001
[Li]<-[O-][S+](C)CC=C,0.5509
[Li]<-N(CC)C(C)O,-0.0657999999999999
[Li]<-NC(C)CCl,0.5724000000000001
[Li]<-OCC(C)CC,1.0248
[Li]<-N(CC)CCCl,0.8347
[Li]<-SC(C)C,1.3246
[Li]<-N=CC(C)C,1.29197
[Be]=C=NCC,0.4609
[Li]<-NCC(F)(F)F,0.5074
[Li]<-NCC(C)C#N,0.1047800000000002
[Li]<-NC(C)C(=C)C,0.9097
[Li]<-OCC(C)OC,0.0136
[Li]<-O=CCN(C)C,-0.2531000000000001
[Li]<-N#CC=C(C)O,0.97178
[Li]<-S=C(N)C#C,-0.0942999999999998
[Li]<-n1occc1C,0.98302
[Li]<-S=C(N)C(C)O,-0.3466999999999999
[Li]<-O=CC(C)(C)N,-0.0774
[Li]<-P1(C)C(C)C1P,1.7013999999999998
[Li]<-N(N)C(C)(C)C,0.2482000000000001
[Be]=C1NC=C(N)S1,0.0766900000000002
[Li]<-s1ccc(C)c1,2.05652
[Li]<-O=C(C)C=C,0.7614
[Li]<-NC(N)C(=O)O,-1.6855000000000002
[Li]<-S1CCC1(C)C,1.9019
[Li]<-N#CCN(C)C,0.0715799999999999
[Li]<-S=C(F)N(C)C,0.8024
[Be]=C(Cl)Cl,1.46029
[Be]=C(C)OC,0.69149
[Li]<-SCC(C)C,1.5722
[Li]<-O=CC(C)C,0.8412999999999999
[Li]<-N(C)CCO,-0.8019000000000001
[Li]<-N(C)=C(C)C,1.097
[Li]<-N#CSCC,1.22058
[Li]<-N=C(C=C)OC,0.79607
[Li]<-OC(C)(C)N,-0.3265
[Be]=C(C)NC(=C)C,1.16829
[Li]<-P1(C)C2CC21,1.2526
[Li]<-n1c[nH]cc1N,-0.0080999999999998
[Li]<-NC(C)C=C,0.5196000000000001
[Li]<-N=C(C)C#C,0.65927
[Li]<-S=NN(C)C,0.1935
[Li]<-NOCCC,0.2867
[Li]<-N(CC)CCO,-0.4118000000000001
[Li]<-NCC(C)=O,-0.4658999999999999
[Li]<-NCC(=O)NC,-1.3089
[Li]<-OC(C)(C)N,-0.3265
[Be]=C=NCCC,0.851
[Li]<-N#CC(S)S,0.6956799999999999
[Li]<-S=C(NC)OC,0.1370999999999999
[Li]<-n1c[nH]c(C)n1,0.1131199999999999
[Li]<-S=c1ccss1,2.53909
[Li]<-O=C(O)C=NC,-0.2284000000000002
[Li]<-N(C)=O,0.3826
[Li]<-N=CC(=O)OC,-0.1910300000000001
[Li]<-PCC(C)CC,1.9076000000000004
[Li]<-NCCC(C)=O,-0.0757999999999997
[Li]<-N#CCC=C,1.08608
[Li]<-N1CCC(C)C1,0.6157999999999999
[Li]<-N#CC(C)C#N,0.66966
[Li]<-N(=O)C(C)C,1.1612
[Li]<-S1CC1C(C)C,1.7578
[Li]<-S=C(C)N(C)C,0.8953
[Li]<-S=NC,0.3467
[Li]<-OC(C)CC,0.7771999999999999
[Li]<-N(N)C(C)C,-0.1419
[Li]<-OCCOCC,0.0152
[Be]=C1NC=CN1C,-0.0111100000000001
[Li]<-SCS,0.8034999999999999
[Li]<-N(O)=CC=C,0.6324000000000001
[Li]<-N(C)N,-0.9205
[Li]<-O=COC,-0.2108000000000001
[Li]<-S=CC(C)(C)N,0.7234
[Li]<-[nH]1nnnc1N,-1.2181000000000004
[Li]<-PC(C)P,1.0826000000000002
[Li]<-O=C(CC)OC,0.5694
[Li]<-P1(C(C)C)CC1,1.8903
[Li]<-N(C)CC,0.2256999999999999
[Li]<-N(C)=CCC,1.097
[Li]<-n1cocc1C,0.98302
[Li]<-n1c[nH]nc1C,0.1131199999999999
[Li]<-N(C)(C)CO,-0.5022000000000002
[Li]<-N=C(C)SCC,1.73667
[Li]<-O=C(C)CO,-0.4322999999999999
[Li]<-N=CC(C)=O,0.22497
[Be]=C(C)C=C(C)C,2.05379
[Li]<-NCCCOC,-0.0183999999999998
[Li]<-N#CC(C)CC,1.55608
[Li]<-S1CCCC1C,1.9019
[Li]<-P(C)=CN(C)C,0.8836999999999999
[Li]<-PC(C)N,0.1662000000000001
[Li]<-n1ccsc1C,1.45152
[Li]<-N1=C(C)C1,0.4609
[Li]<-NCP,-0.2222999999999999
[Li]<-N1=CCCC1N,0.1357999999999999
[Li]<-N#CNC,-0.31312
[Li]<-N1=CSC(N)C1,0.0463
[Li]<-NC(C)C(=O)O,-0.5817999999999999
[Li]<-N=CC(C)OC,0.6708700000000001
[Be]=C1CCOCC1,0.87809
[Li]<-n1cc(N)co1,0.2568000000000001
[Li]<-SC=C(C)C,1.8399
[Li]<-SCCO,-0.0915
[Li]<-N(C)C(C)C,0.6141999999999999
[Li]<-OCC(C)NC,-0.4133999999999999
[Be]=C(I)OC,1.0640900000000002
[Li]<-P1(C)CCOC1,1.0858
[Li]<-O=C(C)NC,-0.2477
[Li]<-PC(C)C,1.2698999999999998
[Li]<-N=CC(C)(C)O,0.40687
[Li]<-O(C)CC(=C)C,1.2089
[Li]<-NC(C)CCO,-0.2839999999999997
[Be]=C1CCCN1C,0.75079
[Li]<-N(N)C(C)C,-0.1419
[Be]=C(NN)N(C)C,-0.9924099999999992
[Li]<-N(O)=CC(C)C,1.1024
[Li]<-NC(O)C(C)N,-1.389299999999999
[Li]<-S(C)CCO,0.3416999999999999
[Li]<-O=C(C)NCC,0.1424000000000001
[Be]=C(F)Br,1.34709
[Li]<-N=CC(C)C#N,0.79565
[Li]<-N#CCC(C)C,1.55608
[Li]<-N=CCN(C)C,0.19757
[Li]<-NOCC=C,0.0627
[Be]=C(C)OCC,1.08159
[Li]<-N(C)C(C)(C)C,1.0043
[Li]<-n1cc(C)co1,0.98302
[Li]<-S=C(O)C(=C)C,1.4479
[Li]<-N1=CCCC1C,1.2395
[Li]<-S=CNC(C)C,0.9416
[Li]<-S=CP,0.8187
[Li]<-OC(C)(C)CC,1.1673
[Li]<-NC(C)(C)Cl,0.92
[Li]<-NC(C)=C(C)C,1.2589
[Li]<-N(C)=c1cc1C,0.40112
[Be]=C1CCCN1,0.4085899999999999
[Li]<-NOCC,-0.1033999999999998
[Li]<-S(C)C(C)(C)C,2.1479
[Li]<-O=C(F)C(=C)C,1.0586
[Li]<-S(C)C(C)O,0.6877
[Li]<-N(C)=C(C)N,-0.0066999999999998
[Be]=C(C)OB,-0.39021
[Li]<-S=c1c(C)c1C,1.90853
[Li]<-S=C(N)CC,0.6825000000000001
[Li]<-O=BC(C)(C)C,1.2545
[Li]<-N(CC)CCl,0.7922
[Li]<-O=C=C(C)C,0.7842
[Li]<-[As](C)(I)I,1.9744
[Li]<-O=CP,0.0516999999999999
[Li]<-P1(Cl)CC1,1.6357
[Li]<-NNCC(=O)O,-1.4657
[Li]<-N#CC(C)=O,0.0989799999999999
[Be]=C(O)C1CC1,0.80769
[Li]<-N=PC(C)(C)C,2.4934700000000003
[Li]<-O=C(N)C=C,-0.3423
[Li]<-O=C(N)CN,-1.5696000000000006
[Li]<-O=C(C)NCO,-0.9277
[Li]<-N1(CC)CC1,0.3218999999999999
[Li]<-N1(O)CC1,-0.3087999999999999
[Li]<-OCC(N)=S,-0.7352000000000001
[Li]<-N(O)O,-0.6456000000000002
[Li]<-N(CC)CC=C,0.7819
[Li]<-N=CC(=O)O,-0.2794299999999999
[Li]<-N=C(C)OB,-0.4517300000000001
[Li]<-SC#N,0.39728
[Li]<-N(N)=C(C)C,0.3409000000000001
[Li]<-S=C=C(C)N,0.4475000000000001
[Li]<-S=C(C)NN,-0.2029999999999999
[Li]<-O=CC(F)(F)F,0.7476
[Be]=C(N)I,0.3763900000000001
[Li]<-NC(C)(C)CO,-0.2840000000000001
[Li]<-n1[nH]ccc1I,1.0142999999999998
[Be]=C1NC(C)=CO1,0.46379
[Li]<-O(CC)CC=C,1.2089
[Li]<-P1(Cl)C(C)C1C,2.412700000000001
[Li]<-O=C(C)OB,-0.9024
[Li]<-P(Cl)C(C)(C)C,2.6172000000000017
[Li]<-S=CN,-0.0976999999999999
[Be]=C1NC=C(N)O1,-0.63991
[Li]<-N1CCC(=O)C1,-0.4512
[Li]<-S=C(P)P,1.0214999999999996
[Li]<-O=C(C)NN,-1.0037999999999998
[Li]<-N#CC(N)=O,-1.00472
[Li]<-n1ccc(C)c(N)c1,0.97222
[Li]<-N=C(CC)C(=O)OC,0.58917
[Li]<-S=c1ncc(N)c[nH]1,0.72139
[Li]<-n1cn(CC)cc1N,0.4852000000000001
[Li]<-n1ccn(C=C)c1C,1.29202
[Li]<-O=C(O)C1CCNC1,-0.3194999999999999
[Li]<-S=C1CN(C)CN1,-0.1936999999999999
[Li]<-n1cncc(N)c1C,0.36722
[Li]<-n1cccn1C(C)O,0.3939
[Li]<-N(C)=C1CCCC1,1.6312
[Li]<-S=C(Cl)N(CC)CC,1.8519
[Be]=C1NCC(N)(CO)N1,-2.17721
[Li]<-O=Cc1ccco1,1.0920999999999998
[Li]<-n1cccnc1OC,0.4851999999999998
[Li]<-n1cncc(C)c1N,0.36722
[Li]<-N1=C(COC)CCC1,0.8676
[Li]<-n1c(C)ccnc1N,0.36722
[Li]<-S=c1ccc(O)co1,1.7146899999999998
[Li]<-n1cnc(O)c(N)c1,-0.2355999999999998
[Be]=C(NC)n1ccnc1,-0.0531100000000001
[Li]<-NCC(O)(CC)CO,-0.9215000000000002
[Li]<-n1cc(C)c(N)n1C,0.31072
[Li]<-S=C(NC)C(C)C,1.1892
[Li]<-P(O)(C(N)=O)C(C)C,0.8627
[Li]<-N1=C(C)C=CN(C)C1,0.8639000000000001
[Li]<-P1(C)OC1OC(C)C,1.7519
[Be]=C1NC=CN1C(C)C,0.76749
[Li]<-n1c(O)ccnc1N,-0.2356000000000001
[Li]<-N(=CC(C)(C)C)CC,2.1232
[Li]<-S=C1SC=C[SH]1CS,2.3778
[Li]<-O=C(C)N(CC)CC,0.8747
[Li]<-N(C)=C1CCCC1=O,0.8102
[Li]<-S=c1[nH]cnn1CC,0.9605899999999998
[Li]<-S1CSC(C)SC1N,1.7453999999999996
[Li]<-P(C)(O)c1cccs1,1.3924
[Be]=C1SCCN1CC=C,1.21749
[Li]<-O1POCCC1C,1.3203
[Li]<-n1cn(N)c(C)n1,-0.6996800000000001
[Li]<-P1(C)CC(C)=CC1C,2.4465000000000003
[Li]<-n1c(N)csc1CCl,1.4641
[Li]<-S(CC(=O)O)C(C)C,1.2126
[Li]<-N1=CSC(SC)C1,1.4506
[Li]<-N(CCN)CCCl,-0.2265000000000003
[Li]<-NC(C)C(C)C(=C)C,1.5458
[Li]<-n1cnc(Cl)c(N)c1,0.7122000000000002
[Li]<-N1CCCC1(O)O,-0.9918000000000002
[Li]<-N(=O)C1C=CNC=C1,0.752
[Li]<-[O-][n+]1cccc(P)c1,-0.1795999999999999
[Li]<-O=C(C)OCC(=O)O,-0.3659000000000001
[Li]<-n1ccccc1I,1.6861999999999997
[Li]<-N1CCC(C)(OC)C1,0.3847999999999998
[Be]=C1C=C(C)N(C)N1C,0.72119
[Li]<-n1cc(C)ccc1C,1.69844
[Li]<-OCC(OC)OC,-0.4024000000000001
[Li]<-O=C(C)N1CCCC1,0.6287
[Li]<-Nc1ccc(N)cc1,0.8510000000000002
[Li]<-n1cnc(O)c(C)c1,0.4906199999999999
[Li]<-n1[nH]cc(C=O)c1N,-0.1956000000000003
[Li]<-n1ccn(N)c1C=O,-0.5906000000000005
[Li]<-P1(C)NC(N)C(N)N1,-1.3094999999999992
[Li]<-N1=C(C)N(CC)CC1,0.7403
[Li]<-S1C(=O)C(C)(C)C1N,0.5708000000000001
[Li]<-n1cc(CO)c(C)[nH]1,0.2104199999999999
[Li]<-S=C(C)n1ccnc1,1.0785
[Li]<-N1=COC(C(C)C)C1,1.0695
[Li]<-n1cc(N)cc(I)c1,1.2684000000000002
[Li]<-N=c1ccc(N)c[nH]1,0.07637
[Li]<-N1=COC(C)C1C,0.8219000000000001
[Li]<-n1ccc(CN)cc1,0.5403000000000001
[Li]<-P1(O)OCC(C)CO1,0.8885000000000001
[Li]<-n1nc(C)n(N)n1,-1.30468
[Li]<-n1c(N)csc1N,0.3075000000000001
[Li]<-N=c1n(C)ccn1C,-0.1569299999999999
[Li]<-n1ccc(C#C)[nH]1,0.3909999999999999
[Li]<-N(C)=C(NC)C(C)=O,-0.1769
[Li]<-N(=CNCC)C(C)C,1.0326
[Li]<-N(C(=C)C)C(C)O,0.4479
[Li]<-NC(C)OC(=C)C,0.8412999999999999
[Li]<-n1cnc(C)cc1O,0.4906199999999999
[Li]<-N1=CC=C(C)C1(O)O,-0.3445
[Li]<-S=C1NCC(C)(N)N1,-0.8609999999999995
[Li]<-N(C)=c1[nH]cc(N)[nH]1,-0.5445000000000004
[Li]<-S=C1CNC(O)SC1,-0.0313999999999998
[Li]<-N(C)=C(N)C(F)(F)F,0.5357
[Li]<-O=CC(C)N(C)CC,0.5255000000000001
[Li]<-O=CC(C)(C=C)CO,0.3698999999999999
[Li]<-S=C1CNCNC1,-0.4934000000000003
[Li]<-n1cccc(SC)c1,1.8035
[Li]<-[Se]1[Se]CCC1(C)OC,0.4943999999999999
[Li]<-O1CC(C)(C)COP1,1.5678999999999998
[Li]<-N1CCNCCC1N,-1.1458999999999993
[Li]<-n1ccn(COC)c1,0.487
[Li]<-N#CC(=O)NC(C)C,0.0345799999999998
[Li]<-O=C(C)C=NN(C)C,0.1228
[Li]<-N(C)C1CCCCC1,1.5385
[Li]<-N(N)c1ccccc1,0.9722000000000002
[Li]<-O=c1[nH]cccc1S,0.6636
[Li]<-n1cnc(N)c(O)c1,-0.2355999999999999
[Li]<-n1ccc(N)c(N)c1,0.2460000000000001
[Li]<-n1ccc(Cl)c(Cl)c1,2.3884000000000007
[Li]<-P1(C(C)C)C(C)C1C,2.667300000000001
[Be]=C1NC=C(C)N1CC,0.76909
[Li]<-O=C1CCCNCC1,0.3289999999999998
[Li]<-n1cnc(Cl)c(N)c1,0.7122000000000002
[Li]<-n1ccnc(C)c1C,1.09344
[Li]<-n1cccc(CBr)c1,1.9765
[Li]<-N=c1[nH]ccn1C,-0.1673299999999998
[Be]=C1C=C(N)C(C)=CN1,0.3747900000000001
[Li]<-S(CC)CCOCC,1.776
[Li]<-n1cc(O)ccc1C,1.0956199999999998
[Be]=C(C)N1CCOCC1,0.37729
[Li]<-S=C(OCC)C1CC1,1.7603
[Li]<-Pc1ccccc1C,1.4954200000000002
[Li]<-S=C(C)n1ccnc1,1.0785
[Li]<-n1ccc(CO)[nH]1,-0.098
[Li]<-O=C(N)c1ccoc1,0.3785
[Li]<-N#CC(C)C(=C)C,1.72218
[Li]<-S=c1ccc(N)c[nH]1,1.32639
[Be]=C=Nc1ccccc1,1.7727
[Li]<-NCCOCCOC,-0.3919000000000001
[Li]<-n1c[nH]c2c1CNC2,0.0128999999999997
[Li]<-p1(O)ccc(C)c1C,2.04544
[Li]<-O=C(C)NCOCC,0.1164999999999998
[Li]<-Nc1nc(C)c(C)s1,1.34214
[Li]<-n1ccc(I)cc1C,1.99462
[Li]<-n1cncc(C)c1N,0.36722
[Li]<-S=C(NC)NC(C)=O,-0.3732000000000002
[Li]<-n1cnc(C)n1C,0.1235199999999999
[Li]<-N1=NNC(=O)C1(C)C,0.262
[Li]<-O=C1CCCOCC1,0.756
[Li]<-P(N(C)C)[Si](C)(C)C,1.9764
[Li]<-O=c1cccco1,0.6397999999999999
[Li]<-O=c1occcc1O,0.3453999999999999
[Li]<-n1ccn(CO)c1C,0.1413199999999999
[Li]<-S=C1NC=CC(O)N1,-0.7038
[Li]<-N(C)=C1CCCCC1,2.0213
[Li]<-Sc1cccc(C)c1,2.28372
[Li]<-n1cncc(C=O)c1,0.2890999999999999
[Li]<-N1=C(C(=O)O)CCC1,0.3058
[Li]<-n1cc(C)cc(N)c1,0.97222
[Li]<-n1ccn(CCO)n1,-0.7296000000000002
[Li]<-n1cnn(C(C)=O)c1,-0.0618
[Li]<-NC(C)c1ccoc1,1.2993
[Li]<-Nc1ccnc(Cl)n1,0.7121999999999999
[Li]<-O=Cc1cccs1,1.5606
[Li]<-N=C1C(C)CNC1N,-0.4697299999999997
[Li]<-n1c[nH]c([N+](=O)[O-])c1,0.3178999999999998
[Li]<-P1(F)N(C)CCN1C,1.06
[Li]<-n1ccc(C)n1C=C,1.29202
[Li]<-N(C)Cc1ccco1,0.999
[Li]<-[O-][n+]1cccc(Cl)c1,0.9734000000000002
[Li]<-n1cccn1C(C)C,1.464
[Be]=C1NC=CN1CC=C,0.5450900000000001
[Li]<-n1cn(C)cc1N,0.0022999999999998
[Li]<-S=C(N)n1ccnc1,-0.0251999999999998
[Li]<-n1ccc(C#C)cc1,1.0629
[Li]<-n1c(N)ccn1CO,-0.5849000000000002
[Li]<-N(C)=CC(F)(F)F,1.2493
[Li]<-n1cn(C(C)Cl)cn1,1.0354
[Li]<-S=c1[nH]ccc(=S)[nH]1,1.80178
[Li]<-N=C(CC)ON(C)C,0.86687
[Li]<-n1cccnc1Br,1.2391
[Li]<-n1cncc(I)c1N,0.6634000000000001
[Li]<-O=c1cc[nH]cc1C,0.6833199999999999
[Li]<-n1c(C)cpn1CC,1.7915199999999998
[Be]=C1C=CC(C)=CN1,1.08839
[Li]<-n1[nH]c(N)c(C)c1C,0.6087400000000001
[Li]<-n1nc(CO)nn1C,-1.2976000000000003
[Li]<-n1cccc(I)c1N,1.2684
[Li]<-n1cc(C)c(C)n1C,1.03694
